studentID,name,state,contact_number,age,gender,study_hours,percentage,marathi_marks,hindi_marks,english_marks,science_marks,mathematics_marks,social_studies_marks
535164412965,Kismat Koshy,Goa,5387385052,15,Male,1.97,77.78,24,41,54,52,67,47
174830279895,Jivika Singhal,Rajasthan,8571401019,16,Female,1.48,53.39,31,45,55,63,75,44
806364767380,Heer Ranganathan,Maharashtra,1195674509,16,Male,3.96,89.3,44,40,52,61,76,53
564371624147,Prisha Thakkar,Kerala,8675530528,16,Male,1.51,70.26,43,55,56,73,79,41
548207933215,Zeeshan Goda,Karnataka,104421224,16,Male,3.91,90.07,34,51,64,64,73,47
542260081665,Mannat Jaggi,Goa,477151759,15,Male,2.57,77.12,27,50,58,60,68,39
448213073929,Himmat Raja,Bihar,4557841424,17,Female,1.61,64.68,46,64,66,83,95,51
311214650753,Lagan Walla,Punjab,2460277207,15,Female,2.76,69.49,24,34,53,62,69,37
311630914477,Mannat Bhasin,Goa,2393295680,16,Female,1.2,52.97,50,43,69,79,84,51
29315635807,Mohanlal Raval,Karnataka,921394557,17,Male,2.66,67.04,58,69,64,71,96,61
227329467230,Aaryahi Bhargava,Maharashtra,9595331764,17,Female,2.22,76.41,54,62,75,84,97,58
772220704309,Krish Vyas,Maharashtra,2057790094,15,Male,1.62,77.81,36,31,59,63,61,38
161774114820,Bhavin Saraf,Karnataka,7016965353,17,Male,4.43,84.6,57,52,61,87,96,69
895683257250,Aaina Rege,Maharashtra,3435343661,15,Male,7.65,94.08,35,44,41,62,63,40
559297427612,Mamooty Hayre,Kerala,7689897849,15,Male,2.49,62.61,37,43,43,56,74,46
722968196242,Vanya Chandran,Karnataka,2633374594,15,Male,1.98,60.96,32,44,58,59,67,45
107293569683,Shlok Karnik,Rajasthan,4604513174,16,Female,1.18,52.54,31,52,51,65,83,47
875964026533,Akarsh Chawla,Bihar,7024825192,15,Male,1.47,56.18,33,30,45,59,70,39
781292157011,Arnav Bora,Gujarat,4188930123,15,Male,2.27,75.75,34,46,49,50,76,41
378546333027,Piya Balasubramanian,Punjab,5894765437,16,Female,2.8,75.26,44,47,58,69,78,57
797907631906,Shayak Hegde,Karnataka,6675107872,16,Male,2.29,77.91,49,57,57,71,81,40
177891947881,Nishith Suresh,Rajasthan,3207542900,16,Female,5.13,91.86,40,53,58,72,73,51
355831213820,Ivan Kale,Gujarat,8869513090,15,Male,0,24.29,37,42,43,65,74,42
748573307089,Ritvik Goda,Bihar,1617639823,15,Female,2.63,72.06,35,38,44,58,62,40
143588843099,Navya Lala,Rajasthan,5206559782,16,Male,2.97,79.4,45,54,50,69,73,55
271557047102,Indranil Srinivas,Goa,7868726470,15,Male,3.42,80.94,21,48,47,58,61,33
772894515393,Anvi Soni,Kerala,3840152427,15,Male,3.86,82.27,22,33,51,55,65,49
345554927289,Mannat Desai,Haryana,2259189760,15,Female,2.41,77.05,37,34,56,59,60,41
133499530649,Ahana  Mander,Maharashtra,4916746422,16,Male,2.65,72.61,39,52,63,60,85,47
171562267197,Faiyaz Tak,Sikkim,7597767829,17,Male,2.18,78.9,52,56,72,81,95,62
363469156156,Jayan Ramanathan,Rajasthan,1977955744,15,Female,3.06,94.76,26,49,46,50,80,46
730873103595,Ayesha Mallick,Bihar,3877163547,16,Male,7.04,85.61,45,44,61,61,88,60
540470696036,Dhruv Kapur,Gujarat,4940958875,16,Female,2.76,70.85,45,50,57,60,74,40
59255782134,Zara Sane,Maharashtra,7147151973,15,Male,1.15,50.01,23,45,53,70,66,47
214906677243,Pranay Sem,Rajasthan,5997719990,15,Female,1.25,57.54,34,37,59,52,73,39
267546625180,Nirvaan Sridhar,Goa,6880869417,16,Female,3.2,88.94,40,44,65,76,85,41
693577163826,Anika Deol,Maharashtra,4625375693,15,Female,1.8,74.77,23,33,57,63,67,33
886552160296,Umang Kata,Karnataka,777743882,15,Male,3.04,96.96,24,33,53,63,75,38
495850374187,Trisha Sridhar,Kerala,8800262772,17,Female,1.74,65.02,58,67,68,74,82,68
960485174751,Armaan Karpe,Punjab,124126744,15,Male,2.26,73.46,37,46,58,58,66,35
823463071019,Samar Krishnamurthy,Kerala,7831777269,16,Female,2.26,64.0,39,51,58,68,81,56
593523610812,Jivin Sur,Other,9286418844,16,Female,1.21,53.51,34,59,58,79,88,60
499220565867,Arnav Chahal,Sikkim,3859946044,16,Male,0,37.22,33,47,65,74,71,47
309207347984,Seher Bhardwaj,Punjab,2018627518,16,Male,1.7,69.17,46,48,51,80,81,53
401020506686,Kaira Gandhi,Kerala,6007521452,15,Male,1.05,52.19,31,42,50,57,75,38
930485168718,Ojas Kala,Punjab,3357298071,16,Male,2.65,64.5,39,46,62,79,90,53
115872084320,Ritvik Kulkarni,Sikkim,5666959219,16,Male,2.79,62.1,47,41,62,80,73,46
75298166727,Diya Chand,Punjab,6624907586,15,Male,3.59,84.96,35,34,41,54,75,43
640654482202,Rhea Basak,Karnataka,9188554654,15,Male,7.34,93.58,34,33,50,63,66,47
581320445661,Miraan Wason,Maharashtra,3651734498,16,Male,1.65,69.94,35,47,64,73,84,43
516140206268,Ojas Tata,Karnataka,1917747539,15,Male,2.96,67.8,37,42,58,69,75,47
589126210353,Parinaaz Madan,Haryana,119448107,15,Female,3.06,95.07,24,38,55,67,63,37
577031067293,Anaya Rama,Goa,6814315826,16,Male,2.87,61.94,30,59,51,76,79,50
800985256340,Sara Brar,Gujarat,8835799124,15,Male,0,28.43,20,50,45,50,75,36
244908521256,Tara Banerjee,Goa,1467417449,16,Male,1.01,58.03,41,40,54,66,89,51
903921137728,Samiha Agate,Maharashtra,7076993669,15,Female,3.2,95.5,31,47,55,54,66,39
104090937952,Anya Ganesh,Gujarat,9090700598,15,Male,1.77,63.37,24,35,52,65,65,40
339824813812,Madhav Suresh,Punjab,7458825985,15,Female,3.28,81.31,27,50,54,57,77,42
161700270215,Kartik Rao,Haryana,3988194876,15,Male,3.32,81.29,20,39,45,60,79,31
942958173801,Suhana Sachdev,Haryana,2505899549,17,Male,2.28,69.02,47,62,60,88,81,69
480493776037,Pihu Dora,Other,9175901794,16,Male,3.94,97.67,33,59,57,77,85,56
524759263836,Eshani Batta,Gujarat,5621494737,16,Male,1.93,63.42,40,60,54,61,83,48
193647266736,Hazel Lalla,Karnataka,2670088265,15,Male,2.75,78.97,34,46,50,68,69,43
566081336861,Myra Dube,Haryana,1834421002,15,Male,2.78,65.96,28,49,54,51,63,38
618736190839,Lagan Vyas,Karnataka,6780402171,17,Male,3.05,81.39,56,61,74,80,96,60
565138628423,Elakshi Kanda,Maharashtra,2203633195,15,Male,0,33.41,25,34,52,69,65,34
171686976766,Kashvi Chad,Bihar,3628244479,15,Female,1.49,51.62,24,37,58,64,72,49
562840051538,Advika Chaudry,Maharashtra,6868513288,15,Male,1.88,79.87,34,38,48,62,70,34
757048173767,Yashvi Balay,Maharashtra,4368558610,16,Female,1.4,59.42,36,51,65,68,80,52
18848864879,Divyansh Buch,Rajasthan,9723837239,16,Male,4.16,97.55,31,49,65,67,81,50
109141556349,Shamik Bumb,Rajasthan,3674755437,16,Male,2.41,65.95,44,58,65,75,87,45
174155719406,Akarsh Soni,Gujarat,9402622679,15,Female,2.95,64.39,21,44,54,53,72,39
453024191956,Madhup D’Alia,Rajasthan,5580264621,16,Female,2.02,79.73,35,41,60,80,73,56
128210669821,Navya Borra,Maharashtra,1918820364,15,Male,3.86,84.74,38,36,58,56,75,41
409057995650,Romil Anand,Haryana,351787442,15,Male,3.15,97.2,39,31,48,51,73,46
797100298187,Zaina Mall,Gujarat,2717472644,15,Female,3.3,87.2,34,38,50,61,73,31
894825682269,Tejas Srinivas,Gujarat,1479053759,15,Female,3.12,97.04,31,44,47,57,77,38
140836694040,Rasha Tata,Maharashtra,1814514875,15,Male,2.24,72.41,24,39,50,58,69,40
626792251400,Keya Samra,Karnataka,3537821865,15,Male,0,27.76,26,49,42,59,77,34
792668588236,Devansh Chander,Gujarat,6110470550,16,Female,2.67,71.14,36,41,57,69,89,47
815257058395,Abram Barad,Haryana,4578544628,16,Female,3.9,93.25,37,56,52,76,77,54
717871046104,Aniruddh Sharaf,Haryana,7925325710,16,Female,1.25,53.31,38,44,56,68,73,58
831881011659,Jayant Lalla,Sikkim,2144021586,15,Female,1.03,59.63,22,33,46,59,73,42
422690689835,Adah Khatri,Maharashtra,7185662594,16,Male,6.63,87.06,49,55,62,73,83,48
839009223132,Myra Barad,Maharashtra,1352948981,15,Male,7.92,81.46,26,41,56,51,65,30
896418247528,Azad Gola,Sikkim,1615554697,15,Female,1.88,74.79,25,30,46,64,79,38
937776049405,Inaaya  Samra,Haryana,6880520712,15,Female,2.27,60.27,36,41,57,52,77,46
141776837851,Uthkarsh Wali,Goa,6183936962,15,Male,2.52,71.98,29,32,53,60,74,40
808441507932,Arhaan Tandon,Karnataka,1111419684,16,Female,3.88,84.59,45,56,58,73,82,40
865683950526,Farhan Bhalla,Rajasthan,7256381409,16,Male,1.92,73.62,31,55,68,66,78,46
634857143228,Romil Dixit,Haryana,7365046541,15,Female,2.66,79.57,36,46,56,66,77,43
75580865641,Jivin Sampath,Maharashtra,6215714019,15,Male,2.16,79.01,38,46,57,54,75,34
259174238892,Ivana Varghese,Maharashtra,6334737985,16,Female,2.91,72.15,34,47,52,68,72,52
749626590023,Arhaan Ganesan,Bihar,6805233829,17,Female,3.44,83.45,44,63,64,89,97,68
964011715789,Amira Sahota,Punjab,5427806735,16,Female,3.24,97.48,46,40,64,61,71,43
202126720216,Sana Jayaraman,Goa,3269045609,17,Male,0,22.87,41,51,62,88,98,67
755071652934,Divyansh Iyer,Karnataka,9073529914,16,Male,0,25.85,45,41,59,64,71,48
453030284303,Divit Agate,Rajasthan,8419403877,16,Male,2.94,76.8,34,53,66,73,86,47
206454272163,Ivana Sathe,Kerala,3459918952,15,Female,1.98,79.42,21,41,49,69,66,47
905875060790,Mamooty Vaidya,Punjab,2424905369,16,Male,3.63,96.43,45,41,56,72,80,51
168153297520,Samarth Goda,Maharashtra,8910880529,17,Male,1.81,65.41,56,56,69,72,93,61
122486750776,Heer Bose,Goa,4925912282,15,Female,0,28.2,37,43,46,64,63,42
383186288508,Kiara Dua,Maharashtra,3896111538,15,Male,2.14,66.19,40,43,53,52,76,38
608890935251,Ojas Dyal,Goa,1803506416,16,Male,3.32,84.56,36,56,58,79,87,51
480896215562,Shray Kala,Karnataka,4255386363,17,Female,2.21,79.32,59,59,74,72,97,70
898829517603,Nirvi Hans,Kerala,7954983537,15,Female,1.47,51.49,26,41,49,56,65,50
163378923598,Hiran Gour,Bihar,7231416593,15,Female,1.46,51.26,36,33,51,69,62,34
337516809089,Divit Kulkarni,Kerala,1878709826,15,Male,3.74,90.9,39,31,54,61,60,37
639107183576,Nakul Biswas,Goa,625724907,15,Male,7.36,95.44,38,39,51,66,75,47
244182018407,Hiran Dash,Kerala,4906133626,16,Female,1.13,54.36,31,42,59,78,80,50
640463834759,Parinaaz Lalla,Other,7226339370,15,Female,7.87,96.19,37,47,58,59,72,40
954473024350,Shlok Malhotra,Maharashtra,7224494268,16,Male,3.84,82.52,35,48,62,75,86,52
592462023554,Romil Borra,Karnataka,5510082805,16,Female,2.02,69.14,39,47,64,79,86,42
44726761511,Kashvi Manne,Bihar,2941439552,15,Female,1.51,77.68,35,36,45,59,61,39
914381001727,Heer Savant,Gujarat,5030638231,15,Male,1.63,73.56,30,48,49,58,65,35
592491406505,Manikya Chauhan,Kerala,3191209504,15,Male,1.14,59.91,37,36,56,68,65,39
719726662966,Kiara Maharaj,Maharashtra,1704864288,16,Male,3.4,92.06,44,47,56,60,77,45
142865500326,Zain Bansal,Karnataka,6426283022,16,Male,3.85,99.36,32,41,59,67,87,43
231708010300,Advika Sethi,Rajasthan,4538076286,17,Female,1.39,53.14,51,52,67,84,100,57
414941178397,Renee Tara,Kerala,3680251356,15,Female,2.46,79.98,31,30,51,65,79,33
976442371603,Dishani Salvi,Kerala,5490716511,16,Male,2.24,73.22,45,48,66,67,85,55
879801340798,Mehul Wagle,Maharashtra,9929793483,15,Female,2.63,68.81,35,36,54,52,65,48
628910643699,Seher Halder,Maharashtra,1552201137,16,Male,1.98,62.42,43,51,65,61,89,55
220619886688,Oorja Deep,Kerala,8596972276,16,Male,3.84,81.44,50,47,57,65,86,47
710096294493,Indranil Bir,Karnataka,5402152812,16,Male,3.32,95.59,48,59,59,72,73,48
95835042514,Divit Kapoor,Gujarat,9760144027,17,Male,2.73,69.4,49,67,68,87,81,62
996932150713,Sahil Mahal,Maharashtra,5651202749,16,Male,2.39,78.24,32,41,58,79,87,47
671202180618,Mannat Jha,Maharashtra,5766478101,15,Female,3.3,90.74,32,42,52,52,76,46
746925763621,Miraya Shan,Maharashtra,7126990206,15,Male,7.44,93.0,40,48,40,55,65,42
468547655480,Ranbir Srinivasan,Other,5184187349,16,Male,3.42,84.12,43,55,66,68,80,53
642168337601,Dhanuk Lala,Gujarat,7676847647,17,Male,2.36,63.72,58,68,69,78,90,64
417673726763,Nayantara Sangha,Rajasthan,5006915281,15,Male,3.41,80.67,33,45,42,63,69,32
878956853061,Neelofar Krishnan,Maharashtra,2018696551,16,Male,2.37,77.25,30,45,50,73,79,46
239240583835,Prisha Swaminathan,Kerala,7727476850,15,Male,3.73,93.89,32,36,55,53,62,40
364340264907,Nirvaan Bora,Punjab,4926703696,17,Female,6.18,88.0,48,62,72,70,84,67
16245830754,Akarsh Borde,Gujarat,4615723337,15,Female,3.6,82.9,39,49,56,67,61,34
975199307789,Saksham Wali,Karnataka,1476882881,16,Female,1.7,79.76,50,56,68,73,71,55
173563088765,Oorja Zacharia,Sikkim,3007005809,15,Female,3.47,90.5,31,46,59,54,67,43
864692683803,Ivana Dhar,Other,2496567897,15,Female,1.65,78.23,26,34,57,58,63,40
930474266545,Khushi Maharaj,Maharashtra,7354071675,15,Female,2.6,75.59,31,48,41,51,80,35
899061077826,Neysa Gupta,Sikkim,823569567,16,Male,4.95,89.1,48,41,53,63,80,40
191566348621,Keya Goel,Punjab,5316674376,15,Female,3.67,81.1,24,37,57,63,70,46
564042383230,Ryan Kar,Rajasthan,6428754521,16,Female,2.95,61.32,31,40,55,64,70,59
928822460735,Nehmat Bhagat,Kerala,629244773,15,Female,2.57,67.97,34,49,53,58,63,43
808587419570,Badal Ratta,Kerala,1412258674,15,Male,3.02,81.66,22,31,54,56,70,40
808694153186,Hrishita Gole,Haryana,9458408170,16,Female,2.22,74.8,46,42,59,68,89,49
484446595423,Rhea Borah,Kerala,3392175794,16,Female,2.91,79.15,46,54,54,62,90,41
512166879302,Lagan Upadhyay,Goa,844644428,15,Female,1.09,50.68,25,47,53,64,78,36
601400263218,Kavya Anne,Bihar,9365448638,16,Male,1.19,55.33,43,56,70,71,82,43
761303430527,Eshani Kannan,Bihar,9478949596,15,Female,1.55,71.31,39,47,57,51,79,44
597556152550,Divij Sandal,Rajasthan,5625723217,16,Female,3.78,85.7,40,55,56,69,75,43
361301608068,Saksham Golla,Sikkim,7698853221,17,Male,1.63,75.58,44,53,78,90,98,61
747111611079,Ehsaan Saxena,Rajasthan,9569486287,15,Male,2.57,77.91,32,39,58,51,68,45
110708191046,Kismat Dutta,Bihar,3006970678,17,Male,3.58,89.29,53,66,77,90,81,52
663983206217,Jiya Dewan,Goa,2350954567,15,Male,1.51,68.28,26,41,46,68,74,43
499807686800,Romil Rattan,Rajasthan,1237630624,17,Male,2.25,63.53,56,54,71,85,96,60
897600132232,Indrans Dhar,Gujarat,3399013128,15,Female,2.64,65.14,24,30,54,59,71,46
154188543239,Neelofar Hayer,Kerala,8444763594,15,Male,1.36,52.45,21,41,44,53,67,35
905452754619,Veer Mane,Goa,7856956701,16,Female,2.03,74.78,38,43,64,64,77,52
460591239382,Madhav Sahni,Maharashtra,8626779679,16,Male,3.3,98.84,40,54,56,61,81,46
260401359627,Neysa Saha,Kerala,9148125829,15,Male,2.23,64.79,20,46,52,67,76,48
864373300190,Vihaan Balakrishnan,Gujarat,9889185593,16,Male,0,21.36,49,56,62,65,83,48
796390483052,Emir Bal,Rajasthan,4009663078,15,Male,3.5,82.34,29,46,54,68,62,39
929244889175,Manjari Hans,Bihar,1479377668,16,Male,1.22,56.99,43,43,66,62,89,54
335384574079,Elakshi Khanna,Gujarat,1807098206,16,Male,2.31,70.28,38,44,51,66,74,42
241935828434,Suhana Kapoor,Maharashtra,2809164179,16,Male,2.62,79.64,42,58,61,66,84,47
371304539152,Sara Ravi,Sikkim,7031314312,15,Male,3.52,86.31,30,47,56,57,78,42
352199069047,Abram Raj,Karnataka,2460482009,17,Male,0,28.57,47,67,64,72,97,66
486216065782,Kaira Kota,Bihar,7392159790,15,Male,2.78,68.46,26,40,52,58,66,38
934628665809,Nitya Mall,Rajasthan,6804034888,16,Male,1.67,63.9,48,58,69,74,81,48
224617861218,Mamooty Desai,Punjab,4081226505,15,Male,3.26,93.43,24,47,41,69,75,32
515590046910,Mahika Bedi,Maharashtra,8301394302,16,Female,1.29,51.62,38,41,62,72,74,41
512095579917,Zoya Thaker,Goa,2108621668,16,Female,1.0,50.55,46,50,58,75,80,56
250978775915,Hunar Balan,Maharashtra,772552710,15,Male,3.8,88.48,21,43,47,51,71,34
237145246637,Krish Garg,Karnataka,6960922675,17,Male,6.67,85.06,51,61,68,80,90,67
331964171924,Reyansh Halder,Maharashtra,101190852,15,Female,3.02,81.31,29,44,46,59,78,36
776479647133,Abram Bumb,Kerala,782386648,15,Female,3.88,81.7,23,40,43,67,64,44
396920194867,Nakul Jhaveri,Karnataka,2340734003,16,Male,5.34,84.13,42,52,64,72,86,45
382222127967,Shayak Rastogi,Gujarat,1311668156,15,Male,3.26,83.93,36,35,50,56,69,36
518180911766,Pranay Tank,Goa,5865832715,16,Female,1.97,71.26,46,55,63,77,84,43
462141711226,Alisha Sekhon,Rajasthan,4657231835,17,Female,3.79,92.19,55,68,76,81,89,63
247616236009,Vidur Raja,Gujarat,6230417033,15,Male,5.32,81.86,24,49,40,61,72,39
870425397979,Tejas Cherian,Gujarat,2834776935,15,Male,1.45,58.89,38,45,47,63,66,33
808219269076,Keya Madan,Bihar,9226367486,15,Male,2.43,61.34,32,32,43,54,64,40
998135210483,Lakshay Kohli,Other,7466227428,16,Male,1.96,67.63,42,41,64,71,75,42
975775351497,Aarush Kala,Karnataka,3572508340,17,Male,2.63,68.85,42,62,60,74,99,59
797910716064,Tiya Kannan,Rajasthan,7914586178,16,Female,1.74,79.75,32,48,55,75,80,47
34958929783,Romil Gopal,Kerala,6764855257,15,Male,2.89,71.49,30,49,43,65,63,49
69064106811,Ivan Badal,Gujarat,9516871176,16,Male,3.4,92.2,36,55,59,60,75,52
706473129645,Tanya Bath,Maharashtra,6009403100,15,Female,3.05,93.21,34,38,50,70,76,35
221517314292,Yuvaan Kannan,Kerala,8085293066,16,Male,2.1,72.64,39,57,57,80,87,44
49082872453,Emir Sen,Maharashtra,9906351426,16,Female,1.49,55.15,45,48,58,70,90,43
997052093625,Zain Lanka,Gujarat,8397076532,16,Male,2.67,70.9,46,59,55,67,79,41
313487477552,Urvi Dhillon,Karnataka,9867651006,16,Male,3.28,99.87,46,48,52,64,84,52
702510028941,Ishaan Viswanathan,Sikkim,2804489126,16,Female,0,28.09,40,45,69,63,80,40
749162406347,Adah Jain,Bihar,3170360161,17,Female,1.43,57.22,57,65,73,80,95,55
138355620056,Umang Ganesan,Other,6205962494,15,Female,1.68,69.05,31,32,55,52,70,34
849014070104,Nirvi Bassi,Maharashtra,4407928043,15,Male,3.24,88.31,36,47,50,69,78,31
501262979552,Yakshit Loke,Maharashtra,44101369,17,Male,1.52,78.85,44,57,71,78,94,61
207472737304,Arhaan Bera,Kerala,6668060582,15,Male,0,39.91,39,34,46,69,69,31
247792862463,Indrajit Tiwari,Goa,6991148057,15,Male,1.67,71.63,26,44,46,52,77,38
869067306071,Armaan Ghose,Punjab,2912560884,15,Male,2.96,77.37,21,31,42,56,75,39
585686285252,Arnav Sinha,Rajasthan,5195643441,15,Male,1.92,62.15,25,42,48,57,68,48
775281102547,Biju Batta,Maharashtra,4749671454,16,Female,1.46,53.28,37,47,58,71,88,42
788010827852,Neelofar Sani,Maharashtra,8981940089,15,Female,7.15,95.88,29,42,56,56,74,42
354633423573,Miraya Dube,Karnataka,4748972437,16,Male,3.41,80.55,44,52,59,70,77,57
103574039787,Renee Sule,Kerala,4782738420,16,Female,2.33,61.35,43,51,51,64,76,55
135130618519,Ira Dhingra,Kerala,2563418818,16,Female,4.08,96.75,43,53,69,73,84,42
238051582760,Ishaan Borde,Maharashtra,1953001008,16,Male,3.41,94.86,43,47,60,70,71,47
464975184371,Uthkarsh Kala,Karnataka,5626102625,17,Male,1.75,62.56,55,69,74,77,90,69
259889100071,Divit Raju,Haryana,3390164882,16,Male,1.85,62.02,36,43,62,74,81,55
289562448740,Indrans Badal,Maharashtra,4693535089,15,Male,3.95,82.29,35,40,48,59,69,35
782507830711,Jiya Kumer,Sikkim,3927438100,15,Female,2.9,76.53,38,46,43,67,77,40
732634441049,Ritvik Mander,Bihar,3207441623,15,Female,2.88,73.09,27,31,52,65,74,49
518124135998,Saksham Rajan,Karnataka,1268845440,16,Female,2.62,67.74,35,54,59,62,73,48
647820838543,Rasha Khurana,Maharashtra,1535278053,17,Male,3.33,89.72,41,62,75,89,94,55
662293812586,Aayush Rau,Gujarat,6094010257,15,Male,1.64,68.27,33,38,58,69,73,43
847903492104,Jhanvi Bhattacharyya,Bihar,5965895589,16,Male,3.26,92.56,37,58,65,62,72,49
392860216552,Zoya Krishnan,Maharashtra,4528262437,15,Female,1.64,66.01,24,31,57,60,74,42
447008325109,Vritika Babu,Maharashtra,9676791629,15,Female,0,38.42,38,41,53,59,73,49
255740719533,Suhana Sangha,Haryana,928991246,15,Male,1.41,54.52,31,49,49,50,78,31
192640963717,Ryan Loke,Maharashtra,6154753723,15,Male,2.77,68.62,28,36,40,52,77,40
755804815295,Elakshi Gaba,Other,8898187551,17,Male,2.22,72.86,53,60,68,78,85,56
115906622859,Romil Sachdev,Maharashtra,7516671320,15,Female,1.0,54.49,30,41,48,63,74,43
492581446038,Jayesh Deo,Gujarat,7951125570,16,Male,3.85,85.99,44,56,55,61,84,56
44336315270,Alisha Divan,Maharashtra,7037489497,17,Male,1.15,51.91,44,66,70,79,94,56
672498918626,Kanav Sachdeva,Haryana,7355001038,15,Male,3.87,90.11,38,34,57,69,76,37
424462772492,Armaan Thakkar,Gujarat,2655020430,17,Male,6.05,96.82,52,56,62,77,96,64
794024754915,Devansh Ravi,Rajasthan,4853409659,16,Male,2.26,72.1,44,49,66,79,81,45
394905920231,Hunar Ghose,Kerala,8682744165,15,Female,1.38,58.34,25,41,59,68,65,49
148792752372,Vidur Kari,Other,3116346963,17,Female,2.18,63.54,45,52,62,73,84,56
982748488569,Drishya Bawa,Karnataka,182754697,17,Male,2.7,67.27,49,53,70,87,84,63
239624709654,Anahita Johal,Rajasthan,4329052457,15,Male,1.41,58.29,28,45,46,53,75,33
180513205274,Aniruddh Khare,Karnataka,3253324181,15,Female,1.44,51.63,27,34,59,60,62,33
320125435319,Jhanvi Setty,Karnataka,939619778,17,Male,1.47,54.14,50,68,65,78,89,56
133642103389,Lakshay Dara,Rajasthan,4693593466,15,Male,3.97,94.88,37,31,59,66,76,31
850220904682,Raghav Bera,Gujarat,6429938307,16,Male,7.61,91.6,42,57,53,73,84,57
923086274894,Kiaan Bala,Gujarat,3231737538,16,Female,1.18,52.59,38,52,54,63,89,44
522903043874,Indrans Rajagopalan,Karnataka,4649313095,16,Male,2.1,64.85,46,59,52,67,80,42
774533046610,Dharmajan Bail,Haryana,2941556669,17,Female,3.43,86.17,45,54,61,80,89,67
886482738580,Shamik Kota,Haryana,7526251821,15,Female,1.96,60.8,34,36,52,51,64,46
146536640855,Urvi Chaudry,Maharashtra,4685754820,15,Female,2.43,61.89,22,49,53,66,66,32
569776066836,Damini Khurana,Maharashtra,1609795506,17,Male,1.35,50.95,44,61,65,79,89,61
534613387818,Indranil Banerjee,Maharashtra,4339586250,16,Female,3.72,99.1,38,41,66,73,83,53
990618217418,Onkar Rau,Punjab,3774666910,16,Male,3.09,91.73,47,42,70,75,76,48
803752207097,Yuvaan Garde,Maharashtra,5244055651,15,Male,2.97,73.86,24,45,49,63,71,47
960892711964,Aayush Khosla,Maharashtra,9152799310,16,Male,3.85,99.43,35,57,51,72,84,54
2713935114,Biju Sundaram,Gujarat,9367192355,15,Female,3.35,80.87,28,40,56,64,66,47
451998599865,Aaryahi Raja,Maharashtra,4005282081,15,Male,1.11,58.18,30,49,44,66,72,50
752966163188,Ryan Kari,Maharashtra,6530166698,15,Male,3.55,91.92,28,38,46,60,74,30
425386400765,Riaan Tella,Goa,4470432202,16,Female,2.42,60.9,46,57,57,67,76,59
66197994514,Eva Deshpande,Rajasthan,5835372018,15,Male,2.46,61.84,33,31,52,52,74,32
63383480853,Kashvi Amble,Bihar,2790519461,15,Male,6.95,89.29,37,48,41,62,71,45
246428162585,Ranbir Kulkarni,Maharashtra,7985990224,15,Male,2.01,66.84,38,37,58,55,69,40
973353721662,Fateh Gaba,Punjab,4356502193,17,Male,2.76,75.49,41,58,64,78,94,62
771525363691,Ishita Arya,Punjab,4507694855,15,Female,2.6,75.13,39,50,46,55,70,37
824237559147,Sara Subramaniam,Rajasthan,450662479,16,Female,3.97,88.42,34,48,56,66,76,43
359283796725,Vihaan Bhatti,Punjab,5543569107,17,Female,2.04,64.91,41,62,71,85,87,70
232073524749,Seher Kalla,Bihar,2719130561,15,Male,2.47,73.87,30,45,40,54,75,33
24953314415,Prisha Madan,Karnataka,1930762620,16,Male,1.34,53.57,38,60,60,80,72,51
584316916665,Drishya Saraf,Kerala,4413158106,15,Male,2.43,69.16,29,37,56,60,67,46
442241428201,Prisha Karpe,Goa,4231343145,15,Female,3.99,87.35,21,48,49,52,61,34
139827516218,Armaan Bajwa,Rajasthan,5735114360,16,Female,1.9,76.91,49,59,58,67,78,56
465431191265,Ojas Ratta,Maharashtra,6950852588,16,Female,3.95,85.16,35,41,54,64,73,51
798629966597,Lakshay Chadha,Karnataka,226070747,17,Female,3.86,96.79,57,53,71,82,93,52
766447983627,Jivika Krishnamurthy,Rajasthan,1075956095,16,Female,3.28,99.32,49,41,66,73,81,59
677431593662,Arhaan Datta,Maharashtra,8546227167,16,Male,1.87,73.75,47,43,59,79,72,57
483734570253,Diya Sinha,Gujarat,2024517016,15,Female,2.57,69.02,36,40,59,63,77,35
956674922954,Tarini Contractor,Kerala,253036522,15,Female,7.65,94.64,29,45,58,50,76,33
590000514250,Samar Chakraborty,Haryana,6171255920,16,Male,2.37,73.43,49,50,67,69,72,55
501739440161,Ishaan Krish,Kerala,3876762407,16,Female,2.03,74.39,37,54,67,80,85,51
391682532210,Tara Edwin,Rajasthan,8924958207,15,Male,2.28,75.32,35,37,44,63,69,40
120481458347,Himmat Sama,Goa,2389700391,15,Female,3.68,86.53,22,46,49,54,72,41
528412881312,Pranay Dugar,Gujarat,8673388557,16,Female,1.33,54.91,35,57,61,79,87,58
539138367198,Bhavin Virk,Sikkim,9685953104,16,Male,0,37.02,33,46,50,64,74,57
333924767023,Miraya Sur,Kerala,3629168081,17,Male,1.3,51.07,49,51,61,89,84,69
70430091966,Shray Sahota,Kerala,9072920552,16,Female,2.96,72.98,46,57,70,63,90,55
901052839019,Myra Gera,Maharashtra,3729761301,15,Female,3.31,89.5,26,31,57,65,68,32
541035027710,Uthkarsh Singhal,Maharashtra,5838926671,16,Male,2.43,60.79,50,43,65,67,86,44
411715783301,Kiaan Yadav,Karnataka,9635401913,16,Female,2.28,78.75,38,59,69,78,71,44
157712382861,Biju Goyal,Karnataka,4967902512,17,Male,2.43,65.3,54,51,72,71,86,65
